Accepted Symbol,Scientific Name,Air_Results,ports_Results,ghmi_Results,soc_Results,awc_Results,PropFP,TornArea,FRG,StormArea,Ag,Urb,SpeciesArea,Range_Size,Temp,Precip,pH,sand,silt,clay,Growth Habit,Status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,GH_Subshrub,GH_Graminoid,GH_Shrub,GH_Vine,GH_Forb,GH_Tree,FR - I,FR - II,FR - III,FR - IV,FR - V,85
CALE12,Carex leucodonta,76.15606689,574.0946655,0.132751852,1.865707994,9.431531906,0.080150867,1.02e-9,5,4.22e-10,0.035279085,0.026443063,9.18e-8,56862039111,28.81999922,805.2700195,5.069999933,60.60000134,40.89999962,42.70000076,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CYVE3,Cylindropuntia versicolor,76.15606689,574.0946655,0.132751852,1.865707994,9.431531906,0.080150867,1.02e-9,5,4.22e-10,0.035279085,0.026443063,9.18e-8,56862039111,28.81999922,805.2700195,5.069999933,60.60000134,40.89999962,42.70000076,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LISC7,Lilaeopsis schaffneriana,76.15606689,574.0946655,0.132751852,1.865707994,9.431531906,0.080150867,1.02e-9,5,4.22e-10,0.035279085,0.026443063,9.18e-8,56862039111,28.81999922,805.2700195,5.069999933,60.60000134,40.89999962,42.70000076,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
SPCO3,Sphinctospermum constrictum,76.15606689,574.0946655,0.132751852,1.865707994,9.431531906,0.080150867,1.02e-9,5,4.22e-10,0.035279085,0.026443063,9.18e-8,56862039111,28.81999922,805.2700195,5.069999933,60.60000134,40.89999962,42.70000076,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ANRO,Angelica roseana,63.05799103,648.2722778,0.086011723,5.08716774,8.795236588,0.057011682,7.92e-10,4,0,0.03529238,0.010428024,9.25e-8,203000000000,33.09999943,2221.379921,7.460000396,77.90000153,61.5,40.39999926,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ARHI5,Arctostaphylos hispidula,57.9229126,45.64284897,0.128144264,5.555320263,11.58634567,0.041443993,5.08e-10,1,0,0.035301346,0.051034715,1.99e-7,37432974848,26.30000019,3982.639771,2.859999657,70.19999886,47.9000001,47.69999921,Shrub,native,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ARMU6,Arabis murrayi,71.57989502,299.1697083,0.087559298,5.501589775,9.360508919,0.052731366,7.66e-10,3,0,0.035355988,0.006344021,3.27e-8,14355492103,20.03999996,1264.39003,2.609999657,43,23.00000191,23.89999914,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
LEPU15,Lesquerella pulchella,71.57989502,299.1697083,0.087559298,5.501589775,9.360508919,0.052731366,7.66e-10,3,0,0.035355988,0.006344021,3.27e-8,14355492103,20.03999996,1264.39003,2.609999657,43,23.00000191,23.89999914,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AMCO4,Ambrosia cordifolia,76.2515564,442.0049744,0.15369305,1.570715189,7.83901453,0.074906317,1.29e-9,5,2.61e-10,0.035401201,0.051022112,6.78e-8,65105487444,26.5,861.3400269,5.159999847,78.50000286,44.5,35.89999843,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MESP4,Mentzelia speciosa,53.33333206,859.6367188,0.174142614,4.629518509,8.333979607,0.048692864,7.77e-9,1,0,0.035401345,0.051528404,1.7e-7,31655537330,29.76000023,1365.870056,3.639999866,71.40000343,46.20000076,32.20000148,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ASAT2,Astragalus atropubescens,86.04504395,194.5783691,0.055409148,5.263407707,8.174912453,0.024947108,1.89e-10,3,0,0.035431161,0.004967926,8.13e-8,74055856249,25.46000004,1921.179916,3.319999695,77.90000153,62.5999999,40.70000148,Forb/herb,native,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
HEBR2,Heuchera bracteata,49.77681351,801.7910767,0.155966669,4.976053238,9.534962654,0.056423244,4.97e-9,4,0,0.035431842,0.034585929,1.64e-7,48655440633,29.45000076,1298.700043,3.390000343,64.59999847,41.30000019,35.40000081,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ARKI,Arenaria kingii,92.17588806,443.3796692,0.069266856,4.459314346,8.161402702,0.079882511,3.71e-10,3,4.08e-11,0.035451403,0.012574249,8.69e-8,860000000000,40.6899991,4005.909912,7.460000396,80.90000308,67,50.50000155,Forb/herb,native,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
TOAL,Townsendia alpigena,69.24781036,580.8188477,0.080263227,5.152060986,8.524571419,0.049985184,6.12e-10,4,0,0.035454482,0.012006304,1.06e-7,235000000000,33.19999981,1918.859955,7.460000396,79.80000305,61.5,44.6999985,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CHSU,Chaenactis suffrutescens,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Subshrub,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ERAL6,Eriogonum alpinum,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ERSI5,Eriogonum siskiyouense,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
IVPI,Ivesia pickeringii,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
POCR6,Potentilla cristae,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
POED,Polemonium eddyense,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
RAPR,Raillardella pringlei,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
RUKL,Rudbeckia klamathensis,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
VECO,Veronica copelandii,58.5927124,90.75469971,0.067747116,5.533980846,8.376517296,0.045496545,4.08e-11,1,0,0.035467453,0.037182491,1.16e-7,24496198345,31.36999893,3651.170013,4,66.09999657,48.60000086,31.49999845,Forb/herb,native,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
PHTE6,Phlox tenuifolia,80.35224152,557.6719971,0.138931304,1.947547913,8.78302002,0.075644698,1.13e-9,5,3.14e-10,0.035484919,0.037717652,7.21e-8,102000000000,32.25999975,852.4399719,5.159999847,63.60000134,43.9000001,43.30000067,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
PRPU,Prosopis pubescens,76.33241272,475.2361145,0.104472429,2.634797812,7.173922062,0.074035051,7.94e-10,5,2.28e-10,0.035541574,0.029074692,6.4e-8,535000000000,40.60999918,1471.01001,7.460000396,78.50000286,54.29999995,47.5,Shrub,established,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALSI2,Allium siskiyouense,56.25136185,66.80345917,0.100217909,5.527463913,10.56397438,0.038413497,1.45e-10,1,0,0.03557146,0.042914586,1.62e-7,69189994958,31.36999893,4284.919769,4.179999828,70.19999886,48.60000086,38.60000074,Forb/herb,native,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
RUGL7,Rudbeckia glaucescens,56.25136185,66.80345917,0.100217909,5.527463913,10.56397438,0.038413497,1.45e-10,1,0,0.03557146,0.042914586,1.62e-7,69189994958,31.36999893,4284.919769,4.179999828,70.19999886,48.60000086,38.60000074,Forb/herb,native,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CREC,Cryptantha echinella,93.40426636,254.3356171,0.086756103,3.830657005,7.277711868,0.068142942,4.57e-10,5,8.83e-11,0.035619791,0.028876639,9.35e-8,402000000000,40.60999918,2835.949951,5.920000315,81.59999704,61.600003,45.19999921,Forb/herb,native,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
AMPU4,Ambrosia pumila,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
ARCA19,Argythamnia californica,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
ARPE9,Arctostaphylos peninsularis,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Shrub,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
ARRA7,Arctostaphylos rainbowensis,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Shrub,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
BAVA3,Baccharis vanessae,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Shrub,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
BROR,Brodiaea orcuttii,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
BRSA,Brodiaea santarosae,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CAHA8,Caulanthus hallii,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CASI5,Caulanthus simulans,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CECY,Ceanothus cyaneus,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Shrub,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CHPA,Chaenactis parishii,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Subshrub,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
ERBR13,Ericameria brachylepis,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Shrub,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
HOCL,Horkelia clevelandii,52.21247101,111.2292099,0.233318642,2.514351606,5.392420769,0.066604985,1.39e-9,4,3.38e-10,0.035627198,0.113948667,1.11e-7,29565550842,31.55000013,763.989975,3.03000021,68.50000286,34.79999924,33.09999919,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
