"","genus","ResolvedName","csr_c","csr_r","usda_habit","usda_growth","usda_allelo","usda_lifespan","usda_nitro","usda_toxic","hyb_prop","hyb_ratio","gpi_inv_cong","gpi_inv_else","will_rangesize","will_preciprange","will_phrange","reg_native","gir_nuisance","Seed_Dispersal_Category"
"3336","Sporobolus","Sporobolus heterolepis",14.3394947872323,19.4047282021741,"Graminoid","Moderate","No","Moderate","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3337","Sporobolus","Sporobolus heterolepis",14.3394947872323,19.4047282021741,"Graminoid","Moderate","No","Moderate","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3338","Sporobolus","Sporobolus heterolepis",14.3394947872323,19.4047282021741,"Graminoid","Moderate","No","Moderate","None","None",1.086956522,0.125,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3339","Sporobolus","Sporobolus heterolepis",14.3394947872323,19.4047282021741,"Graminoid","Moderate","No","Moderate","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3340","Stachys","Stachys palustris",NA,NA,"Forb/herb","Moderate","No","Moderate","None","None",0.052246604,0.022727273,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"3341","Strophostyles","Strophostyles leiosperma",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3342","Symphyotrichum","Symphyotrichum ciliolatum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3343","Symphyotrichum","Symphyotrichum oblongifolium",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,1.05e+12,1878.160034,4.909999847,FALSE,FALSE,"Anemochory"
"3344","Symphyotrichum","Symphyotrichum prenanthoides",NA,NA,"Forb/herb","Moderate","No","Short","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3345","Symphyotrichum","Symphyotrichum puniceum",35.4275817521517,24.2441258990008,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3346","Symphyotrichum","Symphyotrichum sericeum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3347","Thalictrum","Thalictrum dioicum",16.180851009914,63.2498874540052,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3348","Thelypteris","Thelypteris palustris",62.9027248912383,34.7217299205244,NA,NA,NA,NA,NA,NA,20,0.4,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3349","Thelypteris","Thelypteris palustris",62.9027248912383,34.7217299205244,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3350","Thelypteris","Thelypteris palustris",62.9027248912383,34.7217299205244,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3351","Thermopsis","Thermopsis rhombifolia",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3352","Tilia","Tilia americana",NA,NA,"Tree","Moderate","No","Moderate","None","None",10.8974359,0.653846154,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3353","Tilia","Tilia americana",NA,NA,"Tree","Moderate","No","Moderate","None","None",10.8974359,0.653846154,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3354","Toxicodendron","Toxicodendron radicans",26.5513936622894,13.131776818181,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3355","Tradescantia","Tradescantia bracteata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3356","Ulmus","Ulmus americana",NA,NA,"Tree","Rapid","No","Moderate","None","None",2.461538462,0.307692308,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3357","Ulmus","Ulmus rubra",NA,NA,"Tree","Rapid","No","Moderate","None","None",2.461538462,0.307692308,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3358","Vernonia","Vernonia fasciculata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3359","Vernonia","Vernonia fasciculata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3360","Viburnum","Viburnum lentago",NA,NA,"Tree, Shrub","Slow","No","Long","None","None",0.333333333,0.04,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3361","Viola","Viola pedatifida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3362","Viola","Viola pubescens",38.1672393959882,61.8327606040118,"Forb/herb","Moderate","No","Short","None","None",NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3363","Viola","Viola sororia",44.7426188523147,55.2573811476853,"Forb/herb","Moderate","No","Short","None","None",NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3364","Vitis","Vitis vulpina",NA,NA,"Vine","Moderate","No","Long","None","None",NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3365","Zizia","Zizia aurea",53.3226138494032,14.8047994084804,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3366","Eragrostis","Eragrostis trichodes",NA,NA,"Graminoid","Rapid","No","Short","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3367","Erigeron","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,1.086956522,0.125,TRUE,FALSE,2.38e+11,1682.770058,7.219999671,FALSE,FALSE,NA
"3368","Erigeron","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,0.073664825,0.066298343,TRUE,FALSE,2.38e+11,1682.770058,7.219999671,FALSE,FALSE,NA
"3369","Erigeron","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,2.38e+11,1682.770058,7.219999671,FALSE,FALSE,NA
"3370","Erigeron","Erigeron pinnatisectus",NA,NA,NA,NA,NA,NA,NA,NA,1.086956522,0.125,TRUE,FALSE,1.46e+11,1618.770065,5.669999599,FALSE,FALSE,NA
"3371","Erigeron","Erigeron pinnatisectus",NA,NA,NA,NA,NA,NA,NA,NA,0.073664825,0.066298343,TRUE,FALSE,1.46e+11,1618.770065,5.669999599,FALSE,FALSE,NA
"3372","Erigeron","Erigeron pinnatisectus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,1.46e+11,1618.770065,5.669999599,FALSE,FALSE,NA
"3373","Leersia","Leersia virginica",NA,NA,"Graminoid","Moderate","No","Short","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3374","Lupinus","Lupinus sericeus subsp. sericeus",NA,NA,NA,NA,NA,NA,NA,NA,0.043459365,0.025423729,TRUE,FALSE,79528728751,1474.84996,5.549999714,FALSE,FALSE,NA
"3375","Lupinus","Lupinus sericeus subsp. sericeus",NA,NA,NA,NA,NA,NA,NA,NA,0.043459365,0.025423729,TRUE,FALSE,38277876652,3283.149963,3.279999733,FALSE,FALSE,NA
"3376","Penstemon","Penstemon osterhoutii",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,35045288094,1631.830063,3.300000191,FALSE,FALSE,NA
"3377","Penstemon","Penstemon secundiflorus",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,1.83e+11,1628.340057,4.919999838,FALSE,FALSE,NA
"3378","Penstemon","Penstemon uintahensis",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,46891919236,1126.819984,7.179999709,FALSE,FALSE,NA
"3379","Penstemon","Penstemon secundiflorus var. secundiflorus",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,1.15e+11,1262.799973,5.549999714,FALSE,FALSE,NA
"3380","Penstemon","Penstemon virens",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,84149966293,1616.110062,3.609999657,FALSE,FALSE,NA
"3381","Rubus","Rubus deliciosus",NA,NA,NA,NA,NA,NA,NA,NA,0.06483085,0.181850534,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3382","Thermopsis","Thermopsis rhombifolia var. divaricarpa",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,2.09e+11,1643.760056,4.919999838,FALSE,FALSE,NA
"3383","Viola","Viola labradorica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3384","Berberis","Berberis fendleri",NA,NA,"Shrub","Slow","No","Moderate","None","None",0.362318841,0.041666667,TRUE,FALSE,1.61e+11,1438.510048,7.179999709,FALSE,FALSE,NA
"3385","Berberis","Berberis fendleri",NA,NA,"Shrub","Slow","No","Moderate","None","None",0,0,TRUE,FALSE,1.61e+11,1438.510048,7.179999709,FALSE,FALSE,NA
"3386","Asclepias","Asclepias hypoleuca",NA,NA,NA,NA,NA,NA,NA,NA,0.037023325,0.013513514,TRUE,FALSE,82225329714,1025.420044,7.259999633,FALSE,FALSE,NA
"3387","Brickellia","Brickellia rusbyi",NA,NA,NA,NA,NA,NA,NA,NA,0.362318841,0.041666667,FALSE,FALSE,2.04e+11,1085.219971,7.259999633,FALSE,FALSE,NA
"3388","Brickellia","Brickellia rusbyi",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,2.04e+11,1085.219971,7.259999633,FALSE,FALSE,NA
"3389","Bromus","Bromus anomalus",NA,NA,"Graminoid","Moderate","No","Short","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3390","Bromus","Bromus anomalus",NA,NA,"Graminoid","Moderate","No","Short","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3391","Bromus","Bromus anomalus",NA,NA,"Graminoid","Moderate","No","Short","None","None",0.031735957,0.02173913,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3392","Bromus","Bromus anomalus",NA,NA,"Graminoid","Moderate","No","Short","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3393","Oenothera","Oenothera capillifolia subsp. berlandieri",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,4.96e+11,1300.449997,5.309999943,FALSE,FALSE,NA
"3394","Oenothera","Oenothera capillifolia subsp. berlandieri",NA,NA,NA,NA,NA,NA,NA,NA,0.102145046,0.04494382,TRUE,FALSE,4.96e+11,1300.449997,5.309999943,FALSE,FALSE,NA
"3395","Plectocephalus","Plectocephalus americanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"3396","Clitoria","Clitoria mariana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3397","Cylindropuntia","Cylindropuntia imbricata",NA,NA,NA,NA,NA,NA,NA,NA,30,0.6,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"3398","Cylindropuntia","Cylindropuntia imbricata subsp. spinosior",NA,NA,NA,NA,NA,NA,NA,NA,30,0.6,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"3399","Dalea","Dalea jamesii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,4.91e+11,1085.219971,5.339999676,FALSE,FALSE,NA
"3400","Dalea","Dalea nana",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,6.68e+11,1404.289948,7.399999976,FALSE,FALSE,NA
"3401","Delphinium","Delphinium andesicola",NA,NA,NA,NA,NA,NA,NA,NA,0.910973085,0.314285714,TRUE,FALSE,88709340000,1025.420044,7.259999633,FALSE,FALSE,NA
"3402","Delphinium","Delphinium scopulorum",NA,NA,NA,NA,NA,NA,NA,NA,0.910973085,0.314285714,TRUE,FALSE,1.44e+11,996.5399475,7.259999633,FALSE,FALSE,NA
"3403","Engelmannia","Engelmannia peristenia",NA,NA,"Forb/herb","Moderate","No","Moderate","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3404","Isocoma","Isocoma tenuisecta",NA,NA,NA,NA,NA,NA,NA,NA,100,0.5,FALSE,FALSE,1.53e+11,852.4399719,5.159999847,FALSE,FALSE,NA
"3405","Lonicera","Lonicera albiflora",NA,NA,NA,NA,NA,NA,NA,NA,0.175336061,0.050847458,TRUE,FALSE,2.9e+11,1035.219971,7.259999633,FALSE,FALSE,NA
"3406","Mirabilis","Mirabilis longiflora",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3407","Opuntia","Opuntia macrocentra",NA,NA,NA,NA,NA,NA,NA,NA,1.333333333,0.333333333,TRUE,FALSE,2.96e+11,1025.420044,7.259999633,FALSE,FALSE,NA
"3408","Oreomecon","Oreomecon nudicaulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3409","Penstemon","Penstemon crandallii",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,93712900148,1093.809975,7.259999633,FALSE,FALSE,NA
"3410","Penstemon","Penstemon fendleri",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,4.26e+11,1287.789963,5.339999676,FALSE,FALSE,NA
"3411","Penstemon","Penstemon griffinii",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,48597373396,1371.410049,4.789999723,FALSE,FALSE,NA
"3412","Pinus","Pinus leiophylla",NA,NA,NA,NA,NA,NA,NA,NA,0.216216216,0.08,TRUE,FALSE,1.41e+11,1032.27005,7.259999633,FALSE,FALSE,NA
"3413","Pinus","Pinus strobiformis",NA,NA,NA,NA,NA,NA,NA,NA,0.216216216,0.08,TRUE,FALSE,2.91e+11,1318.209961,7.259999633,FALSE,FALSE,NA
"3414","Quercus","Quercus hypoleucoides",NA,NA,NA,NA,NA,NA,NA,NA,1.865203762,0.811363636,TRUE,FALSE,1.43e+11,1025.420044,7.259999633,FALSE,FALSE,"Zoochory"
"3415","Rhynchosia","Rhynchosia senna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,4.72e+11,1271.370026,7.399999976,FALSE,FALSE,NA
"3416","Salix","Salix taxifolia",NA,NA,"Tree",NA,"No","Short","None",NA,0.594652598,0.627358491,TRUE,FALSE,1.33e+11,856.2600098,4.92999959,FALSE,FALSE,"Anemochory"
"3417","Salvia","Salvia farinacea",NA,NA,NA,NA,NA,NA,NA,NA,0.101577118,0.043678161,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3418","Setaria","Setaria vulpiseta",NA,NA,"Graminoid","Moderate","No","Moderate","None","None",0,0,TRUE,FALSE,68793441063,1036.890045,7.399999976,FALSE,FALSE,"Zoochory"
"3419","Setaria","Setaria vulpiseta",NA,NA,"Graminoid","Moderate","No","Moderate","None","None",0.128205128,0.025,TRUE,FALSE,68793441063,1036.890045,7.399999976,FALSE,FALSE,"Zoochory"
"3420","Stachys","Stachys coccinea",NA,NA,NA,NA,NA,NA,NA,NA,0.052246604,0.022727273,TRUE,FALSE,1.93e+11,1036.890045,7.399999976,FALSE,FALSE,NA
"3421","Thelesperma","Thelesperma filifolium",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,8.13e+11,1559.100021,5.349999905,FALSE,FALSE,NA
"3422","Vernonia","Vernonia noveboracensis",NA,NA,"Forb/herb","Moderate","No","Short","None","None",0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3423","Vernonia","Vernonia noveboracensis",NA,NA,"Forb/herb","Moderate","No","Short","None","None",0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3424","Viguiera","Viguiera dentata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"3425","Viola","Viola missouriensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,5.75e+11,1848.990036,4.549999952,FALSE,FALSE,NA
"3426","Zinnia","Zinnia acerosa",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3427","Asclepias","Asclepias oenotheroides",NA,NA,NA,NA,NA,NA,NA,NA,0.037023325,0.013513514,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3428","Aster","Aster alpinus",10.0610053518006,29.1503447433541,"Forb/herb","Slow","No","Long","None","None",0.154181027,0.11409396,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3429","Berlandiera","Berlandiera lyrata",NA,NA,"Forb/herb","Moderate","No","Moderate","None","None",0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3430","Bidens","Bidens bipinnata",NA,NA,NA,NA,NA,NA,NA,NA,0.324569945,0.126582278,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3431","Bidens","Bidens bipinnata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3432","Dalea","Dalea multiflora",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,3.42e+11,1217.47995,3.769999981,FALSE,FALSE,NA
"3433","Dasylirion","Dasylirion wheeleri",NA,NA,"Subshrub, Shrub","Slow","No","Long","None","None",NA,NA,FALSE,FALSE,2.12e+11,852.4399719,5.480000019,FALSE,FALSE,NA
"3434","Echinacea","Echinacea purpurea",NA,NA,"Forb/herb","Moderate","No","Long","None","None",0,0,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"3435","Echinocereus","Echinocereus reichenbachii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,2.98e+11,804.5800171,5.019999981,FALSE,FALSE,NA
"3436","Erigeron","Erigeron modestus",NA,NA,NA,NA,NA,NA,NA,NA,1.086956522,0.125,TRUE,FALSE,4.3e+11,928.0000305,5.480000019,FALSE,FALSE,NA
"3437","Erigeron","Erigeron modestus",NA,NA,NA,NA,NA,NA,NA,NA,0.073664825,0.066298343,TRUE,FALSE,4.3e+11,928.0000305,5.480000019,FALSE,FALSE,NA
"3438","Erigeron","Erigeron modestus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,4.3e+11,928.0000305,5.480000019,FALSE,FALSE,NA
"3439","Heliopsis","Heliopsis helianthoides",45.5903884364995,37.4466381070498,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3440","Hypoxis","Hypoxis hirsuta",NA,NA,"Forb/herb","Moderate","No","Moderate","None","None",0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3441","Juglans","Juglans microcarpa",NA,NA,"Tree, Shrub","Slow","Yes","Long","None","Slight",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3442","Juncus","Juncus brachycephalus",NA,NA,"Graminoid","Moderate","No","Moderate","None","None",0.116788321,0.16,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3443","Juncus","Juncus dichotomus",NA,NA,"Graminoid","Moderate","No","Moderate","None","None",0.116788321,0.16,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3444","Juncus","Juncus triglumis",NA,NA,"Graminoid","Moderate","No","Moderate","None","None",0.116788321,0.16,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3445","Physaria","Physaria gordonii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,5.63e+11,1096.689972,5.480000019,FALSE,FALSE,NA
"3446","Physaria","Physaria gordonii",NA,NA,NA,NA,NA,NA,NA,NA,0.378787879,0.060606061,FALSE,FALSE,5.63e+11,1096.689972,5.480000019,FALSE,FALSE,NA
"3447","Mimosa","Mimosa borealis",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,4.32e+11,987.1399689,4.700000286,FALSE,FALSE,NA
"3448","Monarda","Monarda punctata",24.9199309857202,39.3188113510913,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"3449","Oenothera","Oenothera triloba",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3450","Oenothera","Oenothera triloba",NA,NA,NA,NA,NA,NA,NA,NA,0.102145046,0.04494382,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3451","Pedicularis","Pedicularis canadensis",NA,NA,"Subshrub, Forb/herb","Moderate","No","Moderate","None","None",0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3452","Penstemon","Penstemon buckleyi",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,2.01e+11,765.27005,2.879999638,FALSE,FALSE,NA
"3453","Penstemon","Penstemon cardinalis",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,65927607443,758.1800079,4.669999599,FALSE,FALSE,NA
"3454","Penstemon","Penstemon hallii",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,35186277612,1453.149963,3.639999866,FALSE,FALSE,NA
"3455","Penstemon","Penstemon jamesii",NA,NA,NA,NA,NA,NA,NA,NA,0.081371694,0.075268817,TRUE,FALSE,2.44e+11,1024.799973,5.309999943,FALSE,FALSE,NA
"3456","Quercus","Quercus mohriana",NA,NA,NA,NA,NA,NA,NA,NA,1.865203762,0.811363636,TRUE,FALSE,2.04e+11,766.210022,4.700000286,FALSE,FALSE,"Zoochory"
"3457","Rubus","Rubus occidentalis",30.8906940576161,26.8156176005949,"Subshrub","Rapid","No","Short","None","None",0.06483085,0.181850534,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3458","Senna","Senna roemeriana",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,3.62e+11,871.6699524,5.339999676,FALSE,FALSE,NA
"3459","Silphium","Silphium integrifolium",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3460","Silphium","Silphium laciniatum",37.0925292109361,0,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3461","Smilax","Smilax glauca",NA,NA,"Shrub, Vine","Rapid","No","Long","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3462","Stenaria","Stenaria nigricans",0,25.3914057630029,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1.1e+12,1506.590027,5.309999943,FALSE,FALSE,"Anemochory"
"3463","Sidneya","Sidneya tenuifolia var. tenuifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2.08e+11,798.3600159,5.019999981,FALSE,FALSE,"Anemochory"
"3464","Agastache","Agastache rupestris",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,1.15e+11,989.6899414,5.159999847,FALSE,FALSE,NA
"3465","Agave","Agave x arizonica",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3466","Agave","Agave chrysantha",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,1.23e+11,852.4399719,5.159999847,FALSE,FALSE,NA
"3467","Agave","Agave murpheyi",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,71086356841,800.4999695,5.159999847,FALSE,FALSE,NA
"3468","Agave","Agave toumeyana",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,83059094143,852.4399719,5.159999847,FALSE,FALSE,NA
"3469","Asclepias","Asclepias brachystephana",NA,NA,NA,NA,NA,NA,NA,NA,0.037023325,0.013513514,TRUE,FALSE,2.61e+11,856.2600098,5.339999676,FALSE,FALSE,NA
"3470","Picradeniopsis","Picradeniopsis absinthifolia",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3471","Plectocephalus","Plectocephalus rothrockii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,54268908937,739.2799988,4.92999959,FALSE,FALSE,NA
"3472","Cercis","Cercis canadensis",12.4900738338499,15.5261078044929,"Tree, Shrub","Slow","No","Short","None","None",NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"3473","Clematis","Clematis drummondii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,3.34e+11,980.7099915,5.159999847,FALSE,FALSE,"Anemochory"
"3474","Crotalaria","Crotalaria pumila",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3475","Cylindropuntia","Cylindropuntia arbuscula",NA,NA,NA,NA,NA,NA,NA,NA,30,0.6,TRUE,FALSE,1.02e+11,816.7400208,5.159999847,FALSE,FALSE,NA
"3476","Dalea","Dalea wrightii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,2.15e+11,805.2700195,5.069999933,FALSE,FALSE,NA
"3477","Dodonaea","Dodonaea viscosa",NA,NA,"Tree, Shrub","Rapid","No","Moderate","None","None",2.222222222,0.1,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"3478","Ferocactus","Ferocactus wislizeni",NA,NA,"Tree, Shrub","Slow","No","Long","None","None",0,0,FALSE,FALSE,1.87e+11,912.3300171,5.159999847,FALSE,FALSE,NA
"3479","Verbena","Verbena canadensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"3480","Gossypium","Gossypium thurberi",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,1.14e+11,852.4399719,5.159999847,FALSE,FALSE,NA
"3481","Graptopetalum","Graptopetalum rusbyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1.38e+11,852.4399719,5.159999847,FALSE,FALSE,NA
"3482","Iva","Iva annua",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"3483","Acmispon","Acmispon neomexicanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1.4e+11,1001.159943,5.159999847,FALSE,FALSE,NA
"3484","Lycium","Lycium berlandieri",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,3.08e+11,1087.129944,5.480000019,FALSE,FALSE,NA
