accepted_name,acc_name_rank,acc_name_source,acc_name_url,GPI_name,invdefdesc,usdaacceptedsymbol
Opuntia salmiana,species,COL,https://www.catalogueoflife.org/data/taxon/74RP4,opuntia salmiana,Invasive explicitly defined,NA
Opuntia spinulifera,species,COL,https://www.catalogueoflife.org/data/taxon/6T3PW,opuntia spinulifera,Invasive explicitly defined,NA
Opuntia stricta,species,COL,https://www.catalogueoflife.org/data/taxon/6SRQ7,opuntia stricta,Invasive explicitly defined,OPST2
Opuntia stricta,species,COL,https://www.catalogueoflife.org/data/taxon/6SRQ7,optunia stricta,Invasive explicitly defined,OPST2
Opuntia stricta,species,COL,https://www.catalogueoflife.org/data/taxon/6SRQ7,opuntia stricta (haw.) haw.,Invasive explicitly defined,OPST2
Opuntia stricta var.  dillenii,variety,COL,https://www.catalogueoflife.org/data/search?extinct=false&facet=rank&facet=issue&facet=status&facet=nomStatus&facet=nameType&facet=field&fuzzy=true&limit=50&offset=0&q=Opuntia%20dillenii&reverse=false&sortBy=taxonomic&type=EXACT,opuntia dillenii,Invasive explicitly defined,NA
Opuntia stricta var.  dillenii,variety,COL,https://www.catalogueoflife.org/data/search?extinct=false&facet=rank&facet=issue&facet=status&facet=nomStatus&facet=nameType&facet=field&fuzzy=true&limit=50&offset=0&q=Opuntia%20dillenii&reverse=false&sortBy=taxonomic&type=EXACT,opuntia dillenia,Invasive explicitly defined,NA
Opuntia tomentosa,species,COL,https://www.catalogueoflife.org/data/taxon/6SS24,opuntia tomentosa,Invasive explicitly defined,OPTO2
Origanum vulgare,species,COL,https://www.catalogueoflife.org/data/taxon/6T7B5,origanum vulgare,Invasive undefined,ORVU
Ornithogalum umbellatum,species,COL,https://www.catalogueoflife.org/data/taxon/758K8,ornithogalum umbellatum,Invasive explicitly defined,ORUM
Ornithopus sativus,species,COL,https://www.catalogueoflife.org/data/taxon/758C8,ornithopus sativus,Invasive explicitly defined,ORSA2
Orobanche coerulescens,species,COL,https://www.catalogueoflife.org/data/taxon/74W4Y,orobanche coerulescens,Invasive implicitly defined,NA
Orthodontium lineare,species,COL,https://www.catalogueoflife.org/data/taxon/758YN,orthodontium lineare,Invasive explicitly defined,NA
Oryza sativa,species,COL,https://www.catalogueoflife.org/data/taxon/6SZF3,oryza sativa,Invasive explicitly defined,ORSA
Osteospermum incanum ssp.  subcanescens,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5K3J5,chrysanthemoides monilifera subsp. monilifera,Invasive explicitly defined,NA
Osteospermum moniliferum ssp.  moniliferum,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5K3J5,chrysanthemoides monilifera,Invasive explicitly defined,NA
Osteospermum moniliferum ssp.  moniliferum,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5K3J5,crysanthemoides monilifera,Invasive explicitly defined,NA
Osteospermum moniliferum ssp.  rotundatum,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5K3J7,chrysanthemoides monilifera subsp. rotundata,Invasive explicitly defined,NA
Osteospermum moniliferum ssp.  rotundatum,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5K3J7,chrysanthemoides monilifera spp. rotunda,Invasive explicitly defined,NA
Osteospermum moniliferum ssp.  rotundatum,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5K3J7,chrysanthemoides monilifera spp. rotundata,Invasive explicitly defined,NA
Osteospermum moniliferum ssp.  rotundatum,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5K3J7,chrysanthemoides monilifera ssp. rotundata,Invasive explicitly defined,NA
Oxalis articulata,species,COL,https://www.catalogueoflife.org/data/taxon/75FDS,oxalis articulata,Invasive explicitly defined,OXAR5
Oxalis corniculata,species,COL,https://www.catalogueoflife.org/data/taxon/75F72,oxalis corniculata,Invasive explicitly defined,OXCO
Oxalis corniculata,species,COL,https://www.catalogueoflife.org/data/taxon/75F72,oxalis corniculata l. var. corniculata,Invasive explicitly defined,OXCO
Oxalis debilis,species,COL,https://www.catalogueoflife.org/data/taxon/6TF7H,oxalis debilis,Invasive explicitly defined,OXDE3
Oxalis debilis ssp.  corymbosa,subspecies,COL,https://www.catalogueoflife.org/data/search?extinct=false&facet=rank&facet=issue&facet=status&facet=nomStatus&facet=nameType&facet=field&fuzzy=true&limit=50&offset=0&q=Oxalis%20corymbosa&reverse=false&sortBy=taxonomic&type=EXACT,oxalis corymbosa,Invasive explicitly defined,NA
Oxalis debilis ssp.  corymbosa,subspecies,COL,https://www.catalogueoflife.org/data/search?extinct=false&facet=rank&facet=issue&facet=status&facet=nomStatus&facet=nameType&facet=field&fuzzy=true&limit=50&offset=0&q=Oxalis%20corymbosa&reverse=false&sortBy=taxonomic&type=EXACT,oxalis debilis corymbosa,Invasive explicitly defined,NA
Oxalis dillenii,species,COL,https://www.catalogueoflife.org/data/taxon/75F8P,oxalis dillenii,Invasive explicitly defined,OXDI2
Oxalis dillenii,species,COL,https://www.catalogueoflife.org/data/taxon/75F8P,oxalis stricta,Invasive explicitly defined,OXDI2
Oxalis dillenii,species,COL,https://www.catalogueoflife.org/data/taxon/75F8P,oxalis dillenii jacq.,Invasive explicitly defined,OXDI2
Oxalis exilis,species,COL,https://www.catalogueoflife.org/data/taxon/6TF23,oxalis exilis,Invasive explicitly defined,OXEX2
Oxalis latifolia,species,COL,https://www.catalogueoflife.org/data/taxon/75F5J,oxalis latifolia,Invasive explicitly defined,OXLA6
Oxalis pes-caprae,species,COL,https://www.catalogueoflife.org/data/taxon/6TGDJ,oxalis pes-caprae,Invasive explicitly defined,OXPE
Oxalis pes-caprae,species,COL,https://www.catalogueoflife.org/data/taxon/6TGDJ,oxalis pes-caprae l.,Invasive explicitly defined,OXPE
Oxalis pes-caprae,species,COL,https://www.catalogueoflife.org/data/taxon/6TGDJ,oxalis pes-caprae linnaeus,Invasive explicitly defined,OXPE
Oxalis purpurea,species,COL,https://www.catalogueoflife.org/data/taxon/4BBD9,oxalis purpurea,Invasive undefined,OXPU2
Oxybasis glauca,species,COL,https://www.catalogueoflife.org/data/taxon/4BCJF,chenopodium glaucum,Invasive explicitly defined,NA
Oxybasis glauca,species,COL,https://www.catalogueoflife.org/data/taxon/4BCJF,chenopodium glaucum l.,Invasive explicitly defined,NA
Pachira aquatica,species,COL,https://www.catalogueoflife.org/data/taxon/4BPCN,pachira aquatica,Invasive explicitly defined,PAAQ2
Pachira insignis,species,COL,https://www.catalogueoflife.org/data/taxon/4BPDJ,pachira insignis,Invasive explicitly defined,PAIN7
Pachysandra terminalis,species,COL,https://www.catalogueoflife.org/data/taxon/6TJLW,pachysandra terminalis,Invasive undefined,PATE11
Pachystachys coccinea,species,COL,https://www.catalogueoflife.org/data/taxon/4BV35,pachystachys coccinea,Invasive explicitly defined,NA
Paederia cruddasiana,species,COL,https://www.catalogueoflife.org/data/taxon/4BWW3,paederia cruddasiana,Invasive implicitly defined,PACR15
Paederia foetida,species,COL,https://www.catalogueoflife.org/data/taxon/6TJ4M,paederia foetida,Invasive explicitly defined,PAFO3
Panicum acuminatum,species,COL,https://www.catalogueoflife.org/data/taxon/4CCTM,dichanthelium acuminatum,Invasive explicitly defined,DIACA
Panicum acuminatum,species,COL,https://www.catalogueoflife.org/data/taxon/4CCTM,panicum acuminatum,Invasive explicitly defined,DIACA
Panicum bergii,species,COL,https://www.catalogueoflife.org/data/taxon/4CD46,panicum bergii,Invasive undefined,PABE4
Panicum capillare,species,COL,https://www.catalogueoflife.org/data/taxon/4CD8S,panicum capillare,Invasive explicitly defined,PACA6
Panicum capillare,species,COL,https://www.catalogueoflife.org/data/taxon/4CD8S,panicum barbipulvinatum,Invasive explicitly defined,PACA6
Panicum coloratum,species,COL,https://www.catalogueoflife.org/data/taxon/4CDCB,panicum coloratum,Invasive undefined,PACO2
Panicum dichotomiflorum,species,COL,https://www.catalogueoflife.org/data/taxon/4CDHS,panicum dichotomiflorum,Invasive explicitly defined,PADI
Panicum dichotomiflorum,species,COL,https://www.catalogueoflife.org/data/taxon/4CDHS,panicum dichotomiflorum michx.,Invasive explicitly defined,PADI
Panicum maximum,species,COL,https://www.catalogueoflife.org/data/taxon/6TN3M,panicum maxium,Invasive explicitly defined,URMA3
Panicum maximum,species,COL,https://www.catalogueoflife.org/data/taxon/6TN3M,megathyrsus maximus,Invasive explicitly defined,URMA3
Panicum maximum,species,COL,https://www.catalogueoflife.org/data/taxon/6TN3M,urochloa maxima,Invasive explicitly defined,URMA3
Panicum maximum,species,COL,https://www.catalogueoflife.org/data/taxon/6TN3M,panicum maximum,Invasive explicitly defined,URMA3
Panicum maximum,species,COL,https://www.catalogueoflife.org/data/taxon/6TN3M,megathyrus maximus,Invasive explicitly defined,URMA3
Panicum miliaceum,species,COL,https://www.catalogueoflife.org/data/taxon/6TMS7,panicum miliaceum,Invasive undefined,PAMI2
Panicum repens,species,COL,https://www.catalogueoflife.org/data/taxon/4CF2Q,panicum repens,Invasive explicitly defined,PARE3
Panicum repens,species,COL,https://www.catalogueoflife.org/data/taxon/4CF2Q,pancium repens,Invasive explicitly defined,PARE3
Panicum schinzii,species,COL,https://www.catalogueoflife.org/data/taxon/4CF6J,panicum schinzii,Invasive undefined,PASC20
Panicum virgatum,species,COL,https://www.catalogueoflife.org/data/taxon/6TML2,panicum virgatum,Invasive explicitly defined,PAVI2
Papaver cambricum,species,COL,https://www.catalogueoflife.org/data/taxon/75LVS,meconopsis cambrica,Invasive explicitly defined,NA
Papaver dubium,species,COL,https://www.catalogueoflife.org/data/taxon/6TM7X,papaver dubium,Invasive explicitly defined,PADU
Papaver hybridum,species,COL,https://www.catalogueoflife.org/data/taxon/4CJCN,papaver hybridum,Invasive undefined,PAHY3
Papaver nudicaule,species,COL,https://www.catalogueoflife.org/data/taxon/4CJFG,papaver nudicaule,Invasive implicitly defined,PANU3
Papaver rhoeas,species,COL,https://www.catalogueoflife.org/data/taxon/6TM6N,papaver rhoeas,Invasive explicitly defined,PARH2
Papaver somniferum,species,COL,https://www.catalogueoflife.org/data/taxon/4CJK3,papaver somniferum,Invasive explicitly defined,PASO2
Paraserianthes falcataria,species,COL,https://www.catalogueoflife.org/data/taxon/4DBX6,paraserianthes falcataria,Invasive explicitly defined,FAMO
Paraserianthes lophantha,species,COL,https://www.catalogueoflife.org/data/taxon/4DBX9,paraserianthes lophantha,Invasive explicitly defined,PALO8
Paraserianthes lophantha,species,COL,https://www.catalogueoflife.org/data/taxon/4DBX9,albizia lophantha,Invasive explicitly defined,PALO8
Parentucellia latifolia,species,COL,https://www.catalogueoflife.org/data/taxon/4DKYK,parentucellia latifolia,Invasive undefined,PALA28
Parietaria judaica,species,COL,https://www.catalogueoflife.org/data/taxon/4DMBB,parietaria judaica,Invasive undefined,PAJU
Parkinsonia aculeata,species,COL,https://www.catalogueoflife.org/data/taxon/4DN6J,parkinsonia aculeata,Invasive explicitly defined,PAAC3
Parthenium hysterophorus,species,COL,https://www.catalogueoflife.org/data/taxon/764TB,parthenium hysterophorus,Invasive explicitly defined,PAHY
Parthenium hysterophorus,species,COL,https://www.catalogueoflife.org/data/taxon/764TB,parthenium hysterophours,Invasive explicitly defined,PAHY
Parthenium hysterophorus,species,COL,https://www.catalogueoflife.org/data/taxon/764TB,parthenium hysterophorus l.,Invasive explicitly defined,PAHY
Parthenium hysterophorus,species,COL,https://www.catalogueoflife.org/data/taxon/764TB,parthenium hysterophorous,Invasive explicitly defined,PAHY
Parthenocissus quinquefolia,species,COL,https://www.catalogueoflife.org/data/taxon/4DTTQ,parthenocissus quinquefolia,Invasive explicitly defined,PAQU2
Parthenocissus quinquefolia,species,COL,https://www.catalogueoflife.org/data/taxon/4DTTQ,parthenocissus quinquefolia (l.) planch.,Invasive explicitly defined,PAQU2
Parthenocissus tricuspidata,species,COL,https://www.catalogueoflife.org/data/taxon/6TSTD,parthenocissus tricuspidata,Invasive explicitly defined,PATR6
Parthenocissus vitacea,species,COL,https://www.catalogueoflife.org/data/taxon/75T5D,parthenocissus inserta,Invasive explicitly defined,PAVI5
Parthenocissus vitacea,species,COL,https://www.catalogueoflife.org/data/taxon/75T5D,parthenocissus vitacea,Invasive explicitly defined,PAVI5
Parthenocissus vitacea,species,COL,https://www.catalogueoflife.org/data/taxon/75T5D,parthenocissus inserta (a. kern.) fritsch,Invasive explicitly defined,PAVI5
Pascalia glauca,species,COL,https://www.catalogueoflife.org/data/taxon/4DVJR,pascalia glauca,Invasive undefined,PAGL9
Paspalum conjugatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW2Z,paspalum conjugatum,Invasive explicitly defined,PACO14
Paspalum densum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW4L,paspalum densum,Invasive explicitly defined,PADE6
Paspalum dilatatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW4Y,paspalum dilatatum,Invasive explicitly defined,PADI3
Paspalum distichum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW5G,paspalum distichum,Invasive explicitly defined,PADI6
Paspalum distichum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW5G,paspalum distichum l.,Invasive explicitly defined,PADI6
Paspalum distichum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW5G,paspalum paspaloides,Invasive explicitly defined,PADI6
Paspalum distichum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW5G,paspalum distichum linnaeus,Invasive explicitly defined,PADI6
Paspalum fasciculatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW76,paspalum fasciculatum,Invasive explicitly defined,PAFA4
Paspalum fimbriatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DW7K,paspalum fimbriatum,Invasive implicitly defined,PAFI5
Paspalum mandiocanum,species,COL,https://www.catalogueoflife.org/data/taxon/4DWFD,paspalum mandiocanum,Invasive explicitly defined,PAMA30
Paspalum millegranum,species,COL,https://www.catalogueoflife.org/data/taxon/4DWG6,paspalum millegrana,Invasive explicitly defined,NA
Paspalum notatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DWHJ,paspalum notatum,Invasive explicitly defined,PANO2
Paspalum paniculatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DWJM,paspalum paniculatum,Invasive explicitly defined,PAPA11
Paspalum quadrifarium,species,COL,https://www.catalogueoflife.org/data/taxon/764MV,paspalum quadrifarium,Invasive explicitly defined,PAQU6
Paspalum scrobiculatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DWQG,paspalum scrobiculatum,Invasive undefined,PASC6
Paspalum urvillei,species,COL,https://www.catalogueoflife.org/data/taxon/6TSPL,paspalum urvillei,Invasive explicitly defined,PAUR2
Paspalum vaginatum,species,COL,https://www.catalogueoflife.org/data/taxon/75SPM,paspalum vaginatum,Invasive explicitly defined,PAVA
Paspalum virgatum,species,COL,https://www.catalogueoflife.org/data/taxon/4DWVD,paspalum virgatum,Invasive explicitly defined,PAVI6
Passiflora caerulea,species,COL,https://www.catalogueoflife.org/data/taxon/4DY9K,passiflora caerulea,Invasive explicitly defined,PACA22
Passiflora caerulea,species,COL,https://www.catalogueoflife.org/data/taxon/4DY9K,passiflora caerulea l.,Invasive explicitly defined,PACA22
Passiflora edulis,species,COL,https://www.catalogueoflife.org/data/taxon/4DYDM,passiflora edulis,Invasive explicitly defined,PAED
Passiflora edulis,species,COL,https://www.catalogueoflife.org/data/taxon/4DYDM,passiflora edulis sims,Invasive explicitly defined,PAED
Passiflora foetida,species,COL,https://www.catalogueoflife.org/data/taxon/75SBX,passiflora foetida,Invasive explicitly defined,PAFO2
Passiflora incarnata,species,COL,https://www.catalogueoflife.org/data/taxon/4DYHZ,passiflora incarnata,Invasive undefined,PAIN6
Passiflora ligularis,species,COL,https://www.catalogueoflife.org/data/taxon/4DYKY,passiflora ligularis,Invasive explicitly defined,PALI8
Passiflora maliformis,species,COL,https://www.catalogueoflife.org/data/taxon/4DYMN,passiflora maliformis,Invasive explicitly defined,PAMA8
Passiflora mollissima,species,COL,https://www.catalogueoflife.org/data/taxon/4DYP4,passiflora tripartita var. mollissima,Invasive explicitly defined,PATA6
Passiflora mollissima,species,COL,https://www.catalogueoflife.org/data/taxon/4DYP4,passiflora mollissima,Invasive explicitly defined,PATA6
Passiflora mollissima,species,COL,https://www.catalogueoflife.org/data/taxon/4DYP4,passiflora mollissima var. tripartita,Invasive explicitly defined,PATA6
Passiflora quadrangularis,species,COL,https://www.catalogueoflife.org/data/taxon/764F8,passiflora quadrangularis,Invasive undefined,PAQU3
Passiflora rubra,species,COL,https://www.catalogueoflife.org/data/taxon/4DYVP,passiflora rubra,Invasive explicitly defined,PARU3
Passiflora suberosa,species,COL,https://www.catalogueoflife.org/data/taxon/4DYYB,passiflora suberosa,Invasive explicitly defined,PAPA22
Passiflora subpeltata,species,COL,https://www.catalogueoflife.org/data/taxon/75SFK,passiflora subpeltata,Invasive undefined,PASU4
Passiflora tarminiana,species,COL,https://www.catalogueoflife.org/data/taxon/4DYYV,passiflora tarminiana,Invasive undefined,PATA6
Passiflora tripartita,species,COL,https://www.catalogueoflife.org/data/taxon/4DZ2C,passiflora tripartita,Invasive undefined,PATR13
Passiflora tripartita,species,COL,https://www.catalogueoflife.org/data/taxon/4DZ2C,passiflora tripartita var. tripartita,Invasive undefined,PATR13
